0,1066,5
0,421,4
0,113,3
0,759,2
0,751,1
1,836,5
1,676,4
1,451,3
1,1350,2
1,8,1
2,1242,5
2,613,4
2,151,3
2,140,2
2,424,1
3,425,5
3,282,4
3,1115,3
3,247,2
3,118,1
4,1087,5
4,681,4
4,1315,3
4,641,2
4,1019,1
5,443,5
5,963,4
5,1231,3
5,761,2
5,49,1
6,16,5
6,796,4
6,724,3
6,863,2
6,687,1
7,937,5
7,529,4
7,466,3
7,439,2
7,149,1
8,377,5
8,872,4
8,512,3
8,1085,2
8,783,1
9,193,5
9,220,4
9,1285,3
9,204,2
9,880,1
10,94,5
10,941,4
10,310,3
10,442,2
10,1524,1
11,1086,5
11,1203,4
11,698,3
11,330,2
11,228,1
12,1279,5
12,730,4
12,888,3
12,343,2
12,744,1
13,223,5
13,902,4
13,1149,3
13,1270,2
13,1245,1
14,505,5
14,1049,4
14,1025,3
14,695,2
14,805,1
15,1338,5
15,332,4
15,1480,3
15,1524,2
15,599,1
16,1081,5
16,632,4
16,581,3
16,1213,2
16,827,1
17,776,5
17,1500,4
17,870,3
17,702,2
17,923,1
18,300,5
18,828,4
18,208,3
18,631,2
18,1182,1
19,665,5
19,50,4
19,289,3
19,1318,2
19,937,1
20,603,5
20,1439,4
20,1052,3
20,959,2
20,1112,1
21,1223,5
21,168,4
21,856,3
21,101,2
21,601,1
22,634,5
22,1322,4
22,844,3
22,1441,2
22,1156,1
23,1464,5
23,638,4
23,346,3
23,270,2
23,420,1
24,1259,5
24,990,4
24,376,3
24,224,2
24,28,1
25,404,5
25,1495,4
25,505,3
25,638,2
25,1042,1
26,280,5
26,797,4
26,1088,3
26,1056,2
26,789,1
27,884,5
27,217,4
27,1309,3
27,67,2
27,1586,1
28,457,5
28,719,4
28,812,3
28,1299,2
28,427,1
29,435,5
29,885,4
29,1020,3
29,285,2
29,811,1
30,27,5
30,632,4
30,905,3
30,582,2
30,1023,1
31,421,5
31,1471,4
31,913,3
31,1479,2
31,1115,1
32,1443,5
32,680,4
32,191,3
32,750,2
32,451,1
33,1054,5
33,1274,4
33,12,3
33,991,2
33,699,1
34,963,5
34,91,4
34,428,3
34,246,2
34,709,1
35,746,5
35,241,4
35,71,3
35,1333,2
35,327,1
36,351,5
36,46,4
36,280,3
36,1273,2
36,205,1
37,470,5
37,1432,4
37,963,3
37,1081,2
37,519,1
38,823,5
38,1309,4
38,793,3
38,1139,2
38,38,1
39,1002,5
39,680,4
39,929,3
39,346,2
39,1432,1
40,1276,5
40,306,4
40,1128,3
40,718,2
40,811,1
41,238,5
41,387,4
41,725,3
41,290,2
41,358,1
42,117,5
42,818,4
42,1313,3
42,405,2
42,1178,1
43,319,5
43,61,4
43,288,3
43,1470,2
43,308,1
44,360,5
44,318,4
44,163,3
44,646,2
44,332,1
45,718,5
45,746,4
45,823,3
45,1563,2
45,765,1
46,474,5
46,770,4
46,470,3
46,1336,2
46,1361,1
47,1189,5
47,754,4
47,368,3
47,642,2
47,369,1
48,370,5
48,994,4
48,464,3
48,748,2
48,1118,1
49,1158,5
49,158,4
49,260,3
49,441,2
49,290,1
50,959,5
50,671,4
50,426,3
50,217,2
50,645,1
51,637,5
51,592,4
51,833,3
51,508,2
51,1102,1
52,637,5
52,852,4
52,1184,3
52,409,2
52,337,1
53,841,5
53,1309,4
53,379,3
53,225,2
53,1299,1
54,1037,5
54,80,4
54,377,3
54,684,2
54,520,1
55,1078,5
55,46,4
55,962,3
55,447,2
55,547,1
56,279,5
56,604,4
56,1092,3
56,20,2
56,468,1
57,814,5
57,1190,4
57,908,3
57,1074,2
57,1362,1
58,914,5
58,554,4
58,367,3
58,462,2
58,381,1
59,343,5
59,1578,4
59,1493,3
59,354,2
59,3,1
60,280,5
60,258,4
60,992,3
60,374,2
60,1265,1
61,1273,5
61,285,4
61,235,3
61,1236,2
61,337,1
62,588,5
62,334,4
62,1214,3
62,332,2
62,781,1
63,311,5
63,459,4
63,1395,3
63,414,2
63,586,1
64,1495,5
64,224,4
64,1450,3
64,388,2
64,1165,1
65,1554,5
65,1424,4
65,1383,3
65,1054,2
65,965,1
66,596,5
66,507,4
66,1531,3
66,940,2
66,752,1
67,610,5
67,1061,4
67,463,3
67,1338,2
67,1140,1
68,913,5
68,1033,4
68,940,3
68,316,2
68,62,1
69,996,5
69,1135,4
69,1361,3
69,413,2
69,335,1
70,1333,5
70,735,4
70,574,3
70,874,2
70,534,1
71,512,5
71,301,4
71,198,3
71,838,2
71,858,1
72,542,5
72,192,4
72,1347,3
72,921,2
72,1493,1
73,1536,5
73,1002,4
73,53,3
73,1578,2
73,1291,1
74,918,5
74,1279,4
74,411,3
74,484,2
74,632,1
75,131,5
75,426,4
75,1332,3
75,404,2
75,820,1
76,861,5
76,1464,4
76,656,3
76,512,2
76,283,1
77,1505,5
77,788,4
77,896,3
77,976,2
77,540,1
78,222,5
78,173,4
78,1478,3
78,1104,2
78,788,1
79,201,5
79,27,4
79,688,3
79,480,2
79,1479,1
80,540,5
80,431,4
80,1074,3
80,1309,2
80,846,1
81,1333,5
81,61,4
81,59,3
81,334,2
81,182,1
82,1378,5
82,186,4
82,959,3
82,1457,2
82,1397,1
83,431,5
83,1033,4
83,500,3
83,209,2
83,310,1
84,306,5
84,189,4
84,1025,3
84,698,2
84,416,1
85,275,5
85,1092,4
85,793,3
85,1072,2
85,644,1
86,734,5
86,431,4
86,559,3
86,769,2
86,112,1
87,687,5
87,882,4
87,1143,3
87,808,2
87,898,1
88,285,5
88,417,4
88,785,3
88,174,2
88,1175,1
89,714,5
89,691,4
89,1184,3
89,646,2
89,693,1
90,802,5
90,776,4
90,121,3
90,740,2
90,1033,1
91,930,5
91,875,4
91,314,3
91,876,2
91,1012,1
92,1394,5
92,551,4
92,545,3
92,715,2
92,164,1
93,453,5
93,437,4
93,560,3
93,1373,2
93,546,1
94,225,5
94,500,4
94,1285,3
94,1117,2
94,1061,1
95,976,5
95,1562,4
95,1379,3
95,7,2
95,1139,1
96,1386,5
96,661,4
96,516,3
96,212,2
96,1136,1
97,17,5
97,1273,4
97,1037,3
97,1591,2
97,340,1
98,1013,5
98,1117,4
98,301,3
98,1469,2
98,966,1
99,1446,5
99,931,4
99,479,3
99,58,2
99,1277,1
100,924,5
100,1563,4
100,975,3
100,961,2
100,715,1
101,915,5
101,1322,4
101,458,3
101,650,2
101,1110,1
102,468,5
102,568,4
102,1353,3
102,1456,2
102,977,1
103,1086,5
103,1037,4
103,10,3
103,709,2
103,854,1
104,111,5
104,1134,4
104,1350,3
104,793,2
104,1586,1
105,607,5
105,1153,4
105,1131,3
105,1136,2
105,1563,1
106,696,5
106,1250,4
106,1125,3
106,548,2
106,1450,1
107,351,5
107,836,4
107,1244,3
107,1353,2
107,1066,1
108,701,5
108,569,4
108,231,3
108,734,2
108,1554,1
109,1015,5
109,617,4
109,734,3
109,562,2
109,148,1
110,218,5
110,610,4
110,1154,3
110,1140,2
110,327,1
111,1150,5
111,1092,4
111,1270,3
111,1360,2
111,653,1
112,724,5
112,1224,4
112,1068,3
112,45,2
112,93,1
113,1538,5
113,47,4
113,439,3
113,1117,2
113,111,1
114,579,5
114,1263,4
114,1072,3
114,227,2
114,1289,1
115,540,5
115,432,4
115,1182,3
115,509,2
115,1193,1
116,1327,5
116,989,4
116,1480,3
116,974,2
116,1183,1
117,1368,5
117,1244,4
117,810,3
117,832,2
117,811,1
118,485,5
118,1209,4
118,575,3
118,755,2
118,405,1
119,1586,5
119,792,4
119,1174,3
119,1202,2
119,442,1
120,740,5
120,784,4
120,1127,3
120,327,2
120,847,1
121,25,5
121,839,4
121,871,3
121,970,2
121,1254,1
122,345,5
122,498,4
122,127,3
122,734,2
122,951,1
123,396,5
123,706,4
123,272,3
123,1099,2
123,825,1
124,966,5
124,835,4
124,1153,3
124,1059,2
124,272,1
125,573,5
125,1035,4
125,1069,3
125,1056,2
125,102,1
126,1377,5
126,1044,4
126,1197,3
126,44,2
126,1006,1
127,894,5
127,879,4
127,1094,3
127,460,2
127,1297,1
128,1505,5
128,271,4
128,1273,3
128,263,2
128,278,1
129,638,5
129,727,4
129,129,3
129,951,2
129,565,1
130,996,5
130,680,4
130,1245,3
130,285,2
130,1444,1
131,121,5
131,1061,4
131,1409,3
131,1295,2
131,1353,1
132,121,5
132,350,4
132,1140,3
132,1107,2
132,481,1
133,795,5
133,589,4
133,215,3
133,516,2
133,1028,1
134,923,5
134,289,4
134,824,3
134,921,2
134,595,1
135,1040,5
135,823,4
135,1104,3
135,353,2
135,349,1
136,1187,5
136,96,4
136,503,3
136,230,2
136,549,1
137,291,5
137,1520,4
137,290,3
137,533,2
137,184,1
138,148,5
138,320,4
138,689,3
138,100,2
138,1237,1
139,142,5
139,739,4
139,269,3
139,1184,2
139,1317,1
140,453,5
140,1174,4
140,655,3
140,768,2
140,344,1
141,631,5
141,560,4
141,793,3
141,1148,2
141,199,1
142,497,5
142,606,4
142,428,3
142,1383,2
142,118,1
143,932,5
143,1367,4
143,1582,3
143,1034,2
143,522,1
144,291,5
144,173,4
144,1428,3
144,1531,2
144,805,1
145,156,5
145,748,4
145,524,3
145,1315,2
145,213,1
146,871,5
146,1284,4
146,1107,3
146,1536,2
146,465,1
147,280,5
147,938,4
147,1083,3
147,688,2
147,69,1
148,1107,5
148,1226,4
148,426,3
148,1131,2
148,392,1
149,1495,5
149,795,4
149,223,3
149,1127,2
149,570,1
150,1253,5
150,1112,4
150,755,3
150,1444,2
150,460,1
151,1254,5
151,574,4
151,990,3
151,1279,2
151,494,1
152,974,5
152,539,4
152,153,3
152,901,2
152,1190,1
153,29,5
153,1165,4
153,1336,3
153,1042,2
153,442,1
154,336,5
154,774,4
154,128,3
154,976,2
154,961,1
155,580,5
155,947,4
155,289,3
155,549,2
155,409,1
156,930,5
156,823,4
156,767,3
156,808,2
156,146,1
157,61,5
157,1259,4
157,647,3
157,40,2
157,11,1
158,841,5
158,798,4
158,375,3
158,781,2
158,1246,1
159,1519,5
159,1157,4
159,796,3
159,91,2
159,385,1
160,937,5
160,751,4
160,707,3
160,539,2
160,921,1
161,1550,5
161,1406,4
161,750,3
161,1206,2
161,1288,1
162,1258,5
162,456,4
162,972,3
162,1172,2
162,295,1
163,427,5
163,1149,4
163,772,3
163,244,2
163,287,1
164,726,5
164,195,4
164,653,3
164,607,2
164,136,1
165,770,5
165,626,4
165,653,3
165,698,2
165,727,1
166,784,5
166,1397,4
166,1259,3
166,989,2
166,820,1
167,389,5
167,673,4
167,792,3
167,732,2
167,339,1
168,587,5
168,278,4
168,74,3
168,1297,2
168,459,1
169,809,5
169,202,4
169,233,3
169,146,2
169,890,1
170,275,5
170,1484,4
170,556,3
170,394,2
170,69,1
171,1367,5
171,848,4
171,1079,3
171,1197,2
171,1131,1
172,668,5
172,582,4
172,222,3
172,270,2
172,904,1
173,32,5
173,272,4
173,1084,3
173,1220,2
173,313,1
174,1456,5
174,1275,4
