12253,4191,1488
12253,4244,1011
12253,7646,760
12253,8349,711
12253,62142,588
61698,4191,1488
61698,2715,1204
61698,7646,760
61698,8349,711
61698,62142,588
79740,4191,1488
79740,2715,1204
79740,7646,760
79740,62142,588
79740,10862,424
71831,4191,1488
71831,2715,1204
71831,4244,1011
71831,7646,760
71831,8349,711
58967,4191,1488
58967,2715,1204
58967,4244,1011
58967,7646,760
58967,8349,711
119657,4191,1488
119657,2715,1204
119657,4244,1011
119657,8349,711
119657,62142,588
171099,4191,1488
171099,2715,1204
171099,4244,1011
171099,7646,760
171099,8349,711
72264,4191,1488
72264,2715,1204
72264,7646,760
72264,8349,711
72264,62142,588
191681,4191,1488
191681,2715,1204
191681,4244,1011
191681,7646,760
191681,10426,566
15507,4191,1488
15507,2715,1204
15507,4244,1011
15507,62142,588
15507,10426,566
11753,2715,1204
11753,4244,1011
11753,8349,711
11753,62142,588
11753,10426,566
135735,4191,1488
135735,2715,1204
135735,4244,1011
135735,7646,760
135735,8349,711
216038,4191,1488
216038,4244,1011
216038,7646,760
216038,8349,711
216038,62142,588
53532,4191,1488
53532,7646,760
53532,8349,711
53532,62142,588
53532,10426,566
119331,4191,1488
119331,4244,1011
119331,7646,760
119331,8349,711
119331,10426,566
2141,2715,1204
2141,8349,711
2141,62142,588
2141,10426,566
2141,10862,424
52789,2715,1204
52789,4244,1011
52789,7646,760
52789,8349,711
52789,62142,588
159549,4191,1488
159549,2715,1204
159549,4244,1011
159549,8349,711
159549,62142,588
92198,4191,1488
92198,2715,1204
92198,7646,760
92198,62142,588
92198,10426,566
67509,4191,1488
67509,2715,1204
67509,4244,1011
67509,7646,760
67509,8349,711
91888,4244,1011
91888,7646,760
91888,10426,566
91888,10862,424
91888,23646,417
156172,4191,1488
156172,2715,1204
156172,4244,1011
156172,7646,760
156172,8349,711
5224,7646,760
5224,8349,711
5224,62142,588
5224,10862,424
5224,34111,413
159128,4191,1488
159128,2715,1204
159128,4244,1011
159128,7646,760
159128,62142,588
22575,4191,1488
22575,4244,1011
22575,7646,760
22575,8349,711
22575,62142,588
53766,8349,711
53766,62142,588
53766,10426,566
53766,10862,424
53766,23646,417
33913,4244,1011
33913,7646,760
33913,8349,711
33913,62142,588
33913,10426,566
110059,4191,1488
110059,2715,1204
110059,4244,1011
110059,7646,760
110059,8349,711
68440,4191,1488
68440,2715,1204
68440,4244,1011
68440,7646,760
68440,8349,711
11180,8349,711
11180,62142,588
11180,10862,424
11180,23646,417
11180,34111,413
196572,2715,1204
196572,7646,760
196572,8349,711
196572,62142,588
196572,10426,566
86404,4191,1488
86404,2715,1204
86404,4244,1011
86404,7646,760
86404,8349,711
97774,4191,1488
97774,2715,1204
97774,4244,1011
97774,7646,760
97774,8349,711
129423,4191,1488
129423,2715,1204
129423,4244,1011
129423,7646,760
129423,62142,588
17733,4191,1488
17733,2715,1204
17733,4244,1011
17733,7646,760
17733,8349,711
4750,4191,1488
4750,2715,1204
4750,4244,1011
4750,7646,760
4750,8349,711
208740,4191,1488
208740,2715,1204
208740,4244,1011
208740,7646,760
208740,8349,711
224957,4191,1488
224957,4244,1011
224957,7646,760
224957,8349,711
224957,62142,588
32456,4191,1488
32456,2715,1204
32456,7646,760
32456,8349,711
32456,10862,424
15228,4244,1011
15228,8349,711
15228,62142,588
15228,10426,566
15228,10862,424
25203,4191,1488
25203,4244,1011
25203,7646,760
25203,62142,588
25203,10426,566
146695,4191,1488
146695,2715,1204
146695,7646,760
146695,62142,588
146695,10426,566
35654,4191,1488
35654,4244,1011
35654,7646,760
35654,8349,711
35654,62142,588
3453,2715,1204
3453,4244,1011
3453,7646,760
3453,8349,711
3453,62142,588
68978,4191,1488
68978,2715,1204
68978,4244,1011
68978,8349,711
68978,62142,588
5726,4191,1488
5726,2715,1204
5726,4244,1011
5726,7646,760
5726,8349,711
54298,4191,1488
54298,2715,1204
54298,4244,1011
54298,8349,711
54298,62142,588
121825,2715,1204
121825,4244,1011
121825,7646,760
121825,8349,711
