13066,4191,2.829961690707383
13066,8349,2.7578980154189523
13066,528,2.647392807668478
13066,62142,2.63587186491775
13066,75874,2.606075526087595
61523,62142,1.399618513763451
61523,22467,1.3339369548412563
61523,10862,0.9537242865108344
61523,16381,0.9393283938938113
61523,16200,0.920046278429187
68897,4191,2.247935365061297
68897,7646,2.2117342081071243
68897,4244,2.1942396954490944
68897,10862,2.1505349216358947
68897,8349,2.0906522147758806
92058,21433,4.449853691471507
92058,615150,4.233188797681782
92058,99218,3.8579783875835085
92058,10426,3.6723778764975563
92058,34111,3.450150796054616
4847,62142,1.4857065347895728
4847,4191,1.2360965430056896
4847,17968,1.146037244060213
4847,97046,1.1013148972287274
4847,1401,1.0915135519966868
47909,2715,6.659868290178977
47909,107668,4.140180601143437
47909,10426,4.059997625219391
47909,75874,4.051491214669001
47909,7646,3.978640138060474
63247,4191,3.2532904213501923
63247,8349,2.3125819483789356
63247,149327,2.213760397537397
63247,7646,2.148276826794213
63247,107668,2.1469479837506307
183694,4191,4.60329257059701
183694,62142,4.311696629499397
183694,16696,3.85664661917889
183694,10426,3.668280616693271
183694,4244,3.434360644765888
135337,63,0.0
135337,172,0.0
135337,201,0.0
135337,214,0.0
135337,258,0.0
167689,7646,1.1750629292269572
167689,7662,1.0365746932175763
167689,107176,0.9936238401765123
167689,140871,0.9909472001156124
167689,34111,0.9781285561511283
105336,63,0.0
105336,172,0.0
105336,201,0.0
105336,214,0.0
105336,258,0.0
91041,4191,6.137805167896493
91041,8349,6.096811346762097
91041,2715,5.890098338007634
91041,10426,5.566798003228945
91041,62142,5.52563130770997
124720,4191,0.16669983024320426
124720,528,0.13679357760716596
124720,15923,0.12747180682535253
124720,83862,0.11946008361235591
124720,10560,0.11582129876244768
58083,111682,0.589306778740522
58083,160690,0.5759374559255507
58083,164263,0.5604713378449303
58083,847717,0.54831651937734
58083,1073010,0.5424278227591841
1587,146039,1.7325802539647246
1587,86053,1.4831127910140474
1587,172571,1.4812121400649818
1587,4191,1.3013424994162335
1587,207888,1.2714305045957905
137339,4244,4.61309463681126
137339,8349,3.93074034325571
137339,12915,3.6874490874982286
137339,75874,3.6687484185367247
137339,3761,3.486337162879225
72950,118337,1.3081665245852585
72950,550707,1.123098329215924
72950,8349,0.9450788385782266
72950,149327,0.9264340191897531
72950,112668,0.9154308303277862
61546,99218,4.448587408319766
61546,34111,4.340232372871308
61546,615651,3.5867956262527168
61546,1307561,3.3110725658544373
61546,62142,3.152084658226729
69658,62142,4.664707415287252
69658,4191,4.505159486889907
69658,10862,4.477771532224087
69658,7646,4.439027644447071
69658,4244,4.354183447568242
101413,2715,8.197250418653487
101413,10426,8.06260848967208
101413,8349,8.032084635339416
101413,7646,7.956988178179212
101413,4670,7.890615905637696
127365,2163,1.9927905917984654
127365,4191,1.556838862439838
127365,528,1.5476373779076709
127365,7646,1.5384665724218383
127365,21678,1.5056353231874968
46853,4191,0.5984163311174117
46853,16200,0.43056356708318977
46853,112341,0.39172571185378396
46853,29642,0.35464546662988683
46853,3085,0.3496936810703384
105086,8349,0.9475543217930792
105086,4191,0.7709358015542921
105086,10560,0.6974485459501122
105086,3761,0.5861803110351619
105086,528,0.5428178603605585
68975,63,0.0
68975,172,0.0
68975,201,0.0
68975,214,0.0
68975,258,0.0
221833,7646,1.5972192211986185
221833,151875,1.1523921336637377
221833,97046,1.1214422626045886
221833,4191,0.8940898655699462
221833,19289,0.8112697236456479
164147,4244,1.9920976732097806
164147,894437,1.206090702894238
164147,10426,1.0881542872673886
164147,1546,0.9632253274009371
164147,14282,0.9556107611309772
101556,63,0.0
101556,172,0.0
101556,201,0.0
101556,214,0.0
101556,258,0.0
192679,4191,2.2123773474875588
192679,39309,1.91425904806145
192679,149327,1.5384708448338844
192679,4244,1.5283894204590942
192679,179154,1.5021047859968437
11912,109530,0.6686379225909168
11912,154952,0.590261166524345
11912,297949,0.5708911968899023
11912,9725,0.5532865125233634
11912,98253,0.5354252624393775
