22779,4244,6.768621234068012
22779,8349,5.617388680379818
22779,4191,5.57525311826948
22779,7646,5.449505707952096
22779,2715,5.059861176381773
57818,83862,2.5004794000808688
57818,24143,2.031397538470374
57818,135141,1.956549285354561
57818,32416,1.7032078749153976
57818,4244,1.5176189108838185
58926,10426,4.727706261580853
58926,99218,4.499722544974412
58926,18054,4.391562690349221
58926,615150,4.201386965585736
58926,76017,3.899130392997907
108556,2715,7.6264960624269404
108556,4191,7.6264960624269404
108556,4244,6.637271606496245
108556,88134,6.299048483315053
108556,62903,6.107473903903948
119331,4191,2.781081524816921
119331,2715,2.753299801605115
119331,16200,2.645377051739738
119331,82258,2.547470363558652
119331,1546,2.4395402554803804
39117,8349,3.977524588224381
39117,21678,3.9639097315388625
39117,221473,3.330945575644575
39117,112668,3.2039161443313
39117,100112,3.09989356285057
187081,586228,1.6956716109186367
187081,46679,1.171152373743088
187081,106085,1.1371116125072795
187081,295486,1.116597220547243
187081,11262,1.1053080536635465
192085,4191,8.367105666482141
192085,2715,7.992593137501052
192085,7646,7.274513366487562
192085,107796,7.239774807901903
192085,4244,7.22563656336254
91041,5397,6.249660883478521
91041,7646,5.498507809239592
91041,4191,4.867960936754578
91041,10426,4.263473463797319
91041,8349,4.161496453435231
50255,62142,2.16693814490573
50255,10862,2.047255106468235
50255,222819,1.982968824819716
50255,171896,1.9171615687458086
50255,183613,1.7790253114345385
199227,7646,3.970397205915037
199227,4244,3.9218125212541657
199227,10862,3.621483986301524
199227,4191,2.9670449785920767
199227,8349,2.944169340310064
26774,8349,3.7299842755342887
26774,21678,3.7076833722469473
26774,4670,3.4940835379189785
26774,14330,2.984209684134123
26774,4191,2.7721233022162552
157841,186331,3.213334598344417
157841,1312,2.8887435449231673
157841,37257,2.8802963587032275
157841,175985,2.862899004377537
157841,172571,2.8004317508831216
68440,293755,2.2878944376709627
68440,8186,1.9289687783833316
68440,182262,1.4405885168363655
68440,62870,1.388303423755685
68440,101245,1.3738994504268012
209650,528,4.76007260469113
209650,2163,4.515006292894188
209650,5748,4.177976736681038
209650,8349,3.5847225732702066
209650,152795,3.3737285810286037
